                     date locationtest  value abbreviation location  population
location_name                                                                  
Kentucky       2020-01-24           21      0           KY       21   4467673.0
Kentucky       2020-01-25           21      0           KY       21   4467673.0
Kentucky       2020-01-26           21      0           KY       21   4467673.0
Kentucky       2020-01-27           21      0           KY       21   4467673.0
Kentucky       2020-01-28           21      0           KY       21   4467673.0
...                   ...          ...    ...          ...      ...         ...
Kentucky       2021-01-07           21   4889           KY       21   4467673.0
Kentucky       2021-01-08           21   4737           KY       21   4467673.0
Kentucky       2021-01-09           21   4231           KY       21   4467673.0
Kentucky       2021-01-10           21   3227           KY       21   4467673.0
Kentucky       2021-01-11           21   2082           KY       21   4467673.0

[354 rows x 6 columns]

                    mean       std    median      5.0%     95.0%     n_eff     r_hat
 a_raw_init[0]      0.00      0.00      0.00      0.00      0.00   2040.26      1.00
 a_raw_init[1]      0.00      0.00      0.00      0.00      0.00   1484.37      1.00
 a_raw_init[2]      0.00      0.00      0.00      0.00      0.00    612.86      1.00
 a_raw_init[3]      0.03      0.00      0.03      0.02      0.04   1316.65      1.00
 a_raw_init[4]      0.03      0.00      0.03      0.03      0.04    750.22      1.00
 a_raw_init[5]      0.02      0.01      0.02      0.01      0.03    258.20      1.01
 a_raw_init[6]      0.04      0.01      0.04      0.03      0.05     97.07      1.02
 a_raw_init[7]      0.02      0.01      0.02      0.01      0.03     47.80      1.03
 a_raw_init[8]      0.13      0.01      0.13      0.12      0.14     99.33      1.02
 a_raw_init[9]      0.09      0.01      0.09      0.08      0.10    366.26      1.01
a_raw_init[10]      0.12      0.01      0.12      0.12      0.13   1460.74      1.00
a_raw_init[11]      0.10      0.01      0.10      0.10      0.11   1623.04      1.00
a_raw_init[12]      0.19      0.01      0.19      0.18      0.19   1450.94      1.00
a_raw_init[13]      0.26      0.01      0.26      0.26      0.27   1471.99      1.00
a_raw_init[14]      0.47      0.01      0.47      0.46      0.48   1714.29      1.00
a_raw_init[15]      0.58      0.00      0.58      0.58      0.59   2951.32      1.00
a_raw_init[16]      0.63      0.01      0.63      0.62      0.64   2576.19      1.00
     beta_1[0]      0.00      0.00      0.00     -0.00      0.00   1502.28      1.00
     beta_1[1]      0.00      0.00      0.00     -0.00      0.00   1171.11      1.00
     beta_1[2]      0.00      0.00      0.00     -0.00      0.00   1042.62      1.00
     beta_1[3]      0.00      0.00      0.00     -0.00      0.00    910.23      1.00
     beta_1[4]      0.00      0.00      0.00     -0.00      0.00    808.57      1.00
     beta_1[5]      0.00      0.00      0.00     -0.00      0.01    691.85      1.00
     beta_1[6]      0.00      0.00      0.00     -0.00      0.01    596.69      1.00
     beta_1[7]      0.00      0.00      0.00     -0.00      0.01    546.80      1.00
     beta_1[8]      0.00      0.00      0.00     -0.00      0.01    526.93      1.00
     beta_1[9]      0.00      0.00      0.00     -0.00      0.01    476.41      1.00
    beta_1[10]      0.00      0.00      0.00     -0.00      0.01    462.52      1.00
    beta_1[11]      0.00      0.00      0.00     -0.00      0.01    447.70      1.01
    beta_1[12]      0.00      0.00      0.00     -0.00      0.01    413.81      1.01
    beta_1[13]      0.00      0.00      0.00     -0.00      0.01    375.84      1.01
    beta_1[14]      0.00      0.00      0.00     -0.00      0.01    360.93      1.01
    beta_1[15]      0.00      0.00      0.00     -0.00      0.01    341.11      1.01
    beta_1[16]      0.00      0.00      0.00     -0.00      0.01    327.15      1.01
    beta_1[17]      0.00      0.00      0.00     -0.00      0.01    320.25      1.01
    beta_1[18]      0.01      0.00      0.01     -0.00      0.01    301.45      1.01
    beta_1[19]      0.01      0.00      0.01     -0.00      0.01    288.63      1.01
    beta_1[20]      0.01      0.00      0.01     -0.00      0.01    293.36      1.01
    beta_1[21]      0.01      0.00      0.01     -0.00      0.01    291.44      1.01
    beta_1[22]      0.01      0.00      0.01     -0.00      0.01    269.82      1.01
    beta_1[23]      0.01      0.00      0.01     -0.00      0.01    265.74      1.01
    beta_1[24]      0.01      0.00      0.01     -0.00      0.01    255.97      1.01
    beta_1[25]      0.01      0.00      0.01     -0.00      0.01    240.66      1.01
    beta_1[26]      0.01      0.00      0.01     -0.00      0.02    238.52      1.01
    beta_1[27]      0.01      0.00      0.01      0.00      0.02    231.75      1.01
    beta_1[28]      0.01      0.00      0.01     -0.00      0.01    222.34      1.01
    beta_1[29]      0.01      0.00      0.01     -0.00      0.02    214.83      1.01
    beta_1[30]      0.01      0.00      0.01     -0.00      0.02    206.41      1.01
    beta_1[31]      0.01      0.00      0.01      0.00      0.02    202.74      1.01
    beta_1[32]      0.01      0.00      0.01      0.00      0.02    198.21      1.01
    beta_1[33]      0.01      0.00      0.01      0.00      0.02    194.22      1.01
    beta_1[34]      0.01      0.01      0.01      0.00      0.02    189.56      1.01
    beta_1[35]      0.01      0.01      0.01      0.00      0.02    185.96      1.01
    beta_1[36]      0.01      0.01      0.01      0.00      0.02    181.35      1.01
    beta_1[37]      0.01      0.01      0.01      0.00      0.02    180.14      1.01
    beta_1[38]      0.01      0.01      0.01      0.00      0.02    180.76      1.01
    beta_1[39]      0.01      0.01      0.01      0.00      0.02    175.67      1.01
    beta_1[40]      0.01      0.01      0.01      0.00      0.02    171.78      1.01
    beta_1[41]      0.01      0.01      0.01      0.00      0.02    173.25      1.01
    beta_1[42]      0.01      0.01      0.01      0.00      0.02    170.17      1.01
    beta_1[43]      0.01      0.01      0.01      0.00      0.02    166.62      1.01
    beta_1[44]      0.01      0.01      0.01      0.00      0.02    165.06      1.01
    beta_1[45]      0.01      0.01      0.01      0.00      0.02    165.50      1.00
    beta_1[46]      0.01      0.01      0.01      0.00      0.02    165.16      1.00
    beta_1[47]      0.01      0.01      0.01      0.00      0.02    160.36      1.00
    beta_1[48]      0.01      0.01      0.01      0.00      0.02    157.00      1.00
    beta_1[49]      0.01      0.01      0.01      0.00      0.02    154.54      1.00
    beta_1[50]      0.01      0.01      0.01      0.00      0.02    155.49      1.00
    beta_1[51]      0.01      0.01      0.01      0.00      0.02    151.49      1.00
    beta_1[52]      0.01      0.01      0.01      0.00      0.02    149.83      1.00
    beta_1[53]      0.01      0.01      0.01      0.01      0.02    143.43      1.00
    beta_1[54]      0.01      0.01      0.01      0.01      0.02    140.85      1.00
    beta_1[55]      0.01      0.01      0.02      0.01      0.02    137.49      1.01
    beta_1[56]      0.02      0.01      0.02      0.01      0.02    137.66      1.01
    beta_1[57]      0.02      0.01      0.02      0.01      0.03    135.95      1.01
    beta_1[58]      0.02      0.01      0.02      0.01      0.03    134.94      1.01
    beta_1[59]      0.02      0.01      0.02      0.01      0.03    133.02      1.01
    beta_1[60]      0.02      0.01      0.02      0.01      0.03    135.78      1.01
    beta_1[61]      0.02      0.01      0.02      0.01      0.03    138.56      1.01
    beta_1[62]      0.02      0.01      0.02      0.01      0.03    140.30      1.01
    beta_1[63]      0.02      0.01      0.02      0.01      0.03    141.40      1.01
    beta_1[64]      0.02      0.01      0.02      0.01      0.03    140.14      1.01
    beta_1[65]      0.02      0.01      0.02      0.01      0.03    133.62      1.01
    beta_1[66]      0.02      0.01      0.02      0.01      0.03    132.74      1.01
    beta_1[67]      0.02      0.01      0.02      0.01      0.03    128.27      1.01
    beta_1[68]      0.02      0.01      0.02      0.01      0.03    125.50      1.01
    beta_1[69]      0.02      0.01      0.02      0.01      0.03    129.24      1.01
    beta_1[70]      0.02      0.01      0.02      0.01      0.03    127.99      1.01
    beta_1[71]      0.02      0.01      0.02      0.01      0.03    128.83      1.01
    beta_1[72]      0.02      0.01      0.02      0.01      0.03    128.97      1.01
    beta_1[73]      0.02      0.01      0.02      0.01      0.03    127.44      1.01
    beta_1[74]      0.02      0.01      0.02      0.01      0.03    123.28      1.02
