                     date locationtest  value abbreviation location  population
location_name                                                                  
Utah           2020-01-24           49      0           UT       49   3205958.0
Utah           2020-01-25           49      0           UT       49   3205958.0
Utah           2020-01-26           49      0           UT       49   3205958.0
Utah           2020-01-27           49      0           UT       49   3205958.0
Utah           2020-01-28           49      0           UT       49   3205958.0
...                   ...          ...    ...          ...      ...         ...
Utah           2021-01-07           49   4597           UT       49   3205958.0
Utah           2021-01-08           49   3793           UT       49   3205958.0
Utah           2021-01-09           49   2613           UT       49   3205958.0
Utah           2021-01-10           49   2276           UT       49   3205958.0
Utah           2021-01-11           49   1484           UT       49   3205958.0

[354 rows x 6 columns]

                    mean       std    median      5.0%     95.0%     n_eff     r_hat
 a_raw_init[0]      0.00      0.00      0.00      0.00      0.00   1792.99      1.00
 a_raw_init[1]      0.00      0.00      0.00      0.00      0.00   2021.35      1.00
 a_raw_init[2]      0.02      0.00      0.02      0.02      0.03   1205.93      1.00
 a_raw_init[3]      0.07      0.00      0.07      0.07      0.08   1194.44      1.00
 a_raw_init[4]      0.08      0.00      0.08      0.07      0.08   1105.52      1.00
 a_raw_init[5]      0.07      0.00      0.07      0.06      0.08   1082.88      1.00
 a_raw_init[6]      0.18      0.00      0.18      0.17      0.19   1070.09      1.00
 a_raw_init[7]      0.33      0.00      0.33      0.32      0.34   1077.23      1.00
 a_raw_init[8]      0.31      0.00      0.31      0.30      0.32   1297.86      1.00
 a_raw_init[9]      0.19      0.01      0.19      0.18      0.20   1423.35      1.00
a_raw_init[10]      0.10      0.01      0.10      0.10      0.11   1239.02      1.00
a_raw_init[11]      0.48      0.01      0.48      0.47      0.49   1276.85      1.00
a_raw_init[12]      0.55      0.01      0.55      0.54      0.56   1412.99      1.00
a_raw_init[13]      0.72      0.00      0.72      0.71      0.72   1707.06      1.00
a_raw_init[14]      0.78      0.01      0.78      0.77      0.79   1773.38      1.00
     beta_1[0]      0.00      0.00      0.00     -0.00      0.00   1335.65      1.00
     beta_1[1]      0.00      0.00      0.00     -0.00      0.00    971.29      1.00
     beta_1[2]      0.00      0.00      0.00     -0.00      0.00    805.81      1.00
     beta_1[3]      0.00      0.00      0.00     -0.00      0.00    691.26      1.00
     beta_1[4]      0.00      0.00      0.00     -0.00      0.01    521.24      1.00
     beta_1[5]      0.00      0.00      0.00     -0.00      0.01    485.74      1.00
     beta_1[6]      0.00      0.00      0.00     -0.00      0.01    404.12      1.00
     beta_1[7]      0.00      0.00      0.00     -0.00      0.01    390.42      1.00
     beta_1[8]      0.00      0.00      0.00     -0.00      0.01    371.01      1.00
     beta_1[9]      0.00      0.00      0.00     -0.00      0.01    347.89      1.00
    beta_1[10]      0.00      0.00      0.00     -0.00      0.01    310.79      1.00
    beta_1[11]      0.00      0.00      0.00     -0.00      0.01    296.84      1.00
    beta_1[12]      0.00      0.00      0.00     -0.00      0.01    275.55      1.00
    beta_1[13]      0.01      0.00      0.01     -0.00      0.01    262.98      1.00
    beta_1[14]      0.01      0.00      0.01     -0.00      0.01    247.35      1.00
    beta_1[15]      0.01      0.00      0.01      0.00      0.01    239.43      1.00
    beta_1[16]      0.01      0.00      0.01      0.00      0.01    227.02      1.00
    beta_1[17]      0.01      0.00      0.01     -0.00      0.01    227.97      1.00
    beta_1[18]      0.01      0.00      0.01      0.00      0.01    220.20      1.00
    beta_1[19]      0.01      0.00      0.01      0.00      0.01    214.62      1.00
    beta_1[20]      0.01      0.00      0.01      0.00      0.01    213.56      1.00
    beta_1[21]      0.01      0.00      0.01      0.00      0.01    209.14      1.00
    beta_1[22]      0.01      0.00      0.01      0.00      0.02    206.45      1.00
    beta_1[23]      0.01      0.00      0.01      0.00      0.02    197.55      1.00
    beta_1[24]      0.01      0.00      0.01      0.00      0.02    191.95      1.00
    beta_1[25]      0.01      0.00      0.01      0.00      0.02    193.35      1.00
    beta_1[26]      0.01      0.00      0.01      0.00      0.02    191.35      1.00
    beta_1[27]      0.01      0.00      0.01      0.00      0.02    185.63      1.00
    beta_1[28]      0.01      0.00      0.01      0.00      0.02    187.70      1.00
    beta_1[29]      0.01      0.00      0.01      0.00      0.02    186.49      1.00
    beta_1[30]      0.01      0.00      0.01      0.00      0.02    178.33      1.00
    beta_1[31]      0.01      0.00      0.01      0.00      0.02    175.97      1.00
    beta_1[32]      0.01      0.00      0.01      0.00      0.02    168.47      1.00
    beta_1[33]      0.01      0.00      0.01      0.00      0.02    168.17      1.00
    beta_1[34]      0.01      0.00      0.01      0.00      0.02    162.81      1.00
    beta_1[35]      0.01      0.00      0.01      0.00      0.02    163.53      1.00
    beta_1[36]      0.01      0.01      0.01      0.00      0.02    157.07      1.00
    beta_1[37]      0.01      0.01      0.01      0.01      0.02    156.04      1.00
    beta_1[38]      0.01      0.01      0.01      0.01      0.02    157.73      1.00
    beta_1[39]      0.01      0.01      0.01      0.01      0.02    151.06      1.00
    beta_1[40]      0.01      0.01      0.01      0.01      0.02    150.60      1.00
    beta_1[41]      0.01      0.01      0.01      0.01      0.02    152.50      1.00
    beta_1[42]      0.01      0.01      0.01      0.01      0.02    151.17      1.00
    beta_1[43]      0.02      0.01      0.02      0.01      0.02    145.72      1.00
    beta_1[44]      0.02      0.01      0.02      0.01      0.02    144.72      1.00
    beta_1[45]      0.02      0.01      0.02      0.01      0.02    145.95      1.00
    beta_1[46]      0.02      0.01      0.02      0.01      0.03    144.63      1.00
    beta_1[47]      0.02      0.01      0.02      0.01      0.03    143.84      1.00
    beta_1[48]      0.02      0.01      0.02      0.01      0.03    145.37      1.00
    beta_1[49]      0.02      0.01      0.02      0.01      0.03    142.33      1.00
    beta_1[50]      0.02      0.01      0.02      0.01      0.03    142.20      1.00
    beta_1[51]      0.02      0.01      0.02      0.01      0.03    141.96      1.00
    beta_1[52]      0.02      0.01      0.02      0.01      0.03    144.32      1.00
    beta_1[53]      0.02      0.01      0.02      0.01      0.03    143.29      1.00
    beta_1[54]      0.02      0.01      0.02      0.01      0.03    142.66      1.00
    beta_1[55]      0.02      0.01      0.02      0.01      0.03    144.73      1.01
    beta_1[56]      0.02      0.01      0.02      0.01      0.03    146.45      1.01
    beta_1[57]      0.02      0.01      0.02      0.01      0.03    148.52      1.00
    beta_1[58]      0.02      0.01      0.02      0.01      0.03    146.69      1.00
    beta_1[59]      0.02      0.01      0.02      0.01      0.03    147.60      1.01
    beta_1[60]      0.02      0.01      0.02      0.01      0.03    143.24      1.01
    beta_1[61]      0.02      0.01      0.02      0.01      0.03    144.13      1.01
    beta_1[62]      0.02      0.01      0.02      0.01      0.03    144.00      1.01
    beta_1[63]      0.02      0.01      0.02      0.01      0.03    145.63      1.01
    beta_1[64]      0.02      0.01      0.02      0.01      0.03    145.79      1.01
    beta_1[65]      0.02      0.01      0.02      0.01      0.03    145.52      1.01
    beta_1[66]      0.02      0.01      0.02      0.01      0.03    145.15      1.01
    beta_1[67]      0.02      0.01      0.02      0.01      0.03    144.50      1.01
    beta_1[68]      0.02      0.01      0.02      0.02      0.03    140.00      1.01
    beta_1[69]      0.02      0.01      0.02      0.02      0.03    142.25      1.01
    beta_1[70]      0.02      0.01      0.02      0.02      0.03    142.51      1.01
    beta_1[71]      0.02      0.01      0.02      0.02      0.03    146.78      1.02
    beta_1[72]      0.02      0.01      0.02      0.02      0.03    149.56      1.02
    beta_1[73]      0.02      0.01      0.02      0.02      0.03    149.74      1.02
    beta_1[74]      0.03      0.01      0.02      0.02      0.03    149.34      1.02
    beta_1[75]      0.03      0.01      0.03      0.02      0.03    151.22      1.02
    beta_1[76]      0.03      0.01      0.03      0.02      0.03    152.92      1.02
    beta_1[77]      0.03      0.01      0.03      0.02      0.03    151.54      1.02
    beta_1[78]      0.03      0.01      0.03      0.02      0.03    156.08      1.02
    beta_1[79]      0.03      0.01      0.03      0.02      0.04    159.03      1.02
    beta_1[80]      0.03      0.00      0.03      0.02      0.04    161.52      1.02
    beta_1[81]      0.03      0.00      0.03      0.02      0.03    163.65      1.02
    beta_1[82]      0.03      0.00      0.03      0.02      0.03    162.42      1.02
    beta_1[83]      0.03      0.00      0.03      0.02      0.03    162.87      1.02
    beta_1[84]      0.03      0.00      0.03      0.02      0.04    160.62      1.02
    beta_1[85]      0.03      0.00      0.03      0.02      0.04    161.87      1.02
    beta_1[86]      0.03      0.00      0.03      0.02      0.04    168.26      1.02
    beta_1[87]      0.03      0.00      0.03      0.02      0.03    169.71      1.02
    beta_1[88]      0.03      0.00      0.03      0.02      0.04    172.48      1.02
    beta_1[89]      0.03      0.00      0.03      0.02      0.04    177.43      1.02
    beta_1[90]      0.03      0.00      0.03      0.02      0.04    180.46      1.02
    beta_1[91]      0.03      0.00      0.03      0.02      0.04    179.74      1.02
    beta_1[92]      0.03      0.00      0.03      0.02      0.04    182.58      1.02
    beta_1[93]      0.03      0.00      0.03      0.02      0.04    185.33      1.02
    beta_1[94]      0.03      0.00      0.03      0.02      0.04    188.30      1.01
    beta_1[95]      0.03      0.00      0.03      0.02      0.04    188.50      1.02
    beta_1[96]      0.03      0.00      0.03      0.02      0.04    190.57      1.02
    beta_1[97]      0.03      0.00      0.03      0.02      0.04    188.71      1.01
    beta_1[98]      0.03      0.00      0.03      0.02      0.04    187.60      1.01
    beta_1[99]      0.03      0.00      0.03      0.02      0.04    189.89      1.01
   beta_1[100]      0.03      0.00      0.03      0.02      0.04    191.57      1.01
   beta_1[101]      0.03      0.00      0.03      0.02      0.04    193.62      1.01
   beta_1[102]      0.03      0.00      0.03      0.02      0.04    194.34      1.01
   beta_1[103]      0.03      0.00      0.03      0.02      0.04    202.32      1.01
   beta_1[104]      0.03      0.00      0.03      0.02      0.04    203.66      1.01
   beta_1[105]      0.03      0.00      0.03      0.02      0.04    202.02      1.01
   beta_1[106]      0.03      0.00      0.03      0.02      0.04    203.61      1.01
   beta_1[107]      0.03      0.00      0.03      0.02      0.04    206.26      1.01
   beta_1[108]      0.03      0.00      0.03      0.02      0.04    217.43      1.00
   beta_1[109]      0.03      0.00      0.03      0.02      0.04    221.37      1.00
   beta_1[110]      0.03      0.00      0.03      0.02      0.04    218.09      1.00
   beta_1[111]      0.03      0.00      0.03      0.02      0.03    228.96      1.00
   beta_1[112]      0.03      0.00      0.03      0.02      0.03    238.29      1.00
   beta_1[113]      0.03      0.00      0.03      0.02      0.03    235.89      1.00
   beta_1[114]      0.03      0.00      0.03      0.02      0.03    238.19      1.00
   beta_1[115]      0.03      0.00      0.03      0.02      0.03    244.71      1.00
   beta_1[116]      0.03      0.00      0.03      0.02      0.03    253.26      1.00
   beta_1[117]      0.03      0.00      0.03      0.02      0.03    261.72      1.00
   beta_1[118]      0.03      0.00      0.03      0.02      0.03    271.51      1.00
   beta_1[119]      0.03      0.00      0.03      0.02      0.03    276.70      1.00
   beta_1[120]      0.03      0.00      0.03      0.02      0.03    290.13      1.00
   beta_1[121]      0.03      0.00      0.03      0.02      0.03    298.16      1.00
   beta_1[122]      0.03      0.00      0.03      0.02      0.03    305.48      1.00
   beta_1[123]      0.03      0.00      0.03      0.02      0.03    324.94      1.00
   beta_1[124]      0.03      0.00      0.03      0.02      0.03    324.30      1.00
   beta_1[125]      0.03      0.00      0.03      0.02      0.03    332.86      1.00
   beta_1[126]      0.02      0.00      0.02      0.02      0.03    332.75      1.00
   beta_1[127]      0.02      0.00      0.02      0.02      0.03    335.85      1.00
   beta_1[128]      0.02      0.00      0.02      0.02      0.03    338.08      1.00
   beta_1[129]      0.02      0.00      0.02      0.02      0.03    341.22      1.00
   beta_1[130]      0.02      0.00      0.02      0.02      0.03    358.52      1.00
   beta_1[131]      0.02      0.00      0.02      0.02      0.03    350.85      1.00
   beta_1[132]      0.02      0.00      0.02      0.02      0.03    370.76      1.00
   beta_1[133]      0.02      0.00      0.02      0.02      0.03    379.34      1.00
   beta_1[134]      0.02      0.00      0.02      0.02      0.03    403.63      1.00
   beta_1[135]      0.02      0.00      0.02      0.02      0.03    429.15      1.00
   beta_1[136]      0.02      0.00      0.02      0.02      0.03    434.15      1.00
   beta_1[137]      0.02      0.00      0.02      0.02      0.03    447.40      1.00
   beta_1[138]      0.02      0.00      0.02      0.02      0.03    454.06      1.00
   beta_1[139]      0.02      0.00      0.02      0.02      0.03    479.44      1.00
   beta_1[140]      0.02      0.00      0.02      0.02      0.03    520.11      1.00
   beta_1[141]      0.02      0.00      0.02      0.02      0.02    574.41      1.00
   beta_1[142]      0.02      0.00      0.02      0.02      0.02    607.68      1.00
   beta_1[143]      0.02      0.00      0.02      0.02      0.02    628.35      1.00
   beta_1[144]      0.02      0.00      0.02      0.02      0.02    741.67      1.00
   beta_1[145]      0.02      0.00      0.02      0.02      0.02    738.11      1.00
   beta_1[146]      0.02      0.00      0.02      0.01      0.02    759.49      1.00
   beta_1[147]      0.02      0.00      0.02      0.01      0.02    750.95      1.00
   beta_1[148]      0.02      0.00      0.02      0.01      0.02    744.26      1.00
   beta_1[149]      0.02      0.00      0.02      0.01      0.02    751.47      1.00
   beta_1[150]      0.02      0.00      0.02      0.01      0.02    773.69      1.00
   beta_1[151]      0.02      0.00      0.02      0.01      0.02    793.24      1.00
   beta_1[152]      0.02      0.00      0.02      0.01      0.02    793.68      1.00
   beta_1[153]      0.02      0.00      0.02      0.01      0.02    810.58      1.00
   beta_1[154]      0.02      0.00      0.02      0.01      0.02    809.92      1.00
   beta_1[155]      0.02      0.00      0.02      0.01      0.02    835.95      1.00
   beta_1[156]      0.02      0.00      0.02      0.01      0.02    887.71      1.00
   beta_1[157]      0.02      0.00      0.02      0.01      0.02    934.77      1.00
   beta_1[158]      0.02      0.00      0.02      0.01      0.02    984.26      1.00
   beta_1[159]      0.02      0.00      0.02      0.01      0.02    994.95      1.00
   beta_1[160]      0.02      0.00      0.02      0.01      0.02   1008.24      1.00
   beta_1[161]      0.02      0.00      0.02      0.01      0.02   1095.52      1.00
   beta_1[162]      0.02      0.00      0.02      0.01      0.02   1147.41      1.00
   beta_1[163]      0.02      0.00      0.02      0.01      0.02   1208.40      1.00
   beta_1[164]      0.02      0.00      0.02      0.01      0.02   1128.87      1.00
   beta_1[165]      0.02      0.00      0.02      0.01      0.02   1100.01      1.00
   beta_1[166]      0.02      0.00      0.02      0.01      0.02   1346.18      1.00
   beta_1[167]      0.02      0.00      0.02      0.01      0.02   1234.58      1.00
   beta_1[168]      0.02      0.00      0.02      0.01      0.02   1399.91      1.00
   beta_1[169]      0.02      0.00      0.02      0.01      0.02   1433.19      1.00
   beta_1[170]      0.02      0.00      0.02      0.01      0.02   1418.37      1.00
   beta_1[171]      0.02      0.00      0.02      0.01      0.02   1447.66      1.00
   beta_1[172]      0.02      0.00      0.02      0.01      0.02   1465.91      1.00
   beta_1[173]      0.02      0.00      0.02      0.01      0.02   1528.68      1.00
   beta_1[174]      0.02      0.00      0.02      0.01      0.02   1511.25      1.00
   beta_1[175]      0.02      0.00      0.02      0.01      0.02   1548.09      1.00
   beta_1[176]      0.02      0.00      0.02      0.01      0.02   1524.32      1.00
   beta_1[177]      0.02      0.00      0.02      0.01      0.02   1652.16      1.00
   beta_1[178]      0.02      0.00      0.02      0.01      0.02   1678.16      1.00
   beta_1[179]      0.02      0.00      0.02      0.01      0.02   1543.59      1.00
   beta_1[180]      0.02      0.00      0.02      0.01      0.02   1647.14      1.00
   beta_1[181]      0.02      0.00      0.02      0.01      0.02   1586.78      1.00
   beta_1[182]      0.02      0.00      0.02      0.01      0.02   1624.30      1.00
   beta_1[183]      0.02      0.00      0.02      0.01      0.02   1738.62      1.00
   beta_1[184]      0.02      0.00      0.02      0.01      0.02   1666.74      1.00
   beta_1[185]      0.02      0.00      0.02      0.01      0.02   1726.50      1.00
   beta_1[186]      0.02      0.00      0.02      0.01      0.02   1696.13      1.00
   beta_1[187]      0.02      0.00      0.02      0.01      0.02   1806.95      1.00
   beta_1[188]      0.02      0.00      0.02      0.01      0.02   1769.18      1.00
   beta_1[189]      0.02      0.00      0.02      0.01      0.02   1629.13      1.00
   beta_1[190]      0.01      0.00      0.01      0.01      0.02   1815.58      1.00
   beta_1[191]      0.01      0.00      0.01      0.01      0.02   1605.54      1.00
   beta_1[192]      0.01      0.00      0.01      0.01      0.02   1639.20      1.00
   beta_1[193]      0.01      0.00      0.01      0.01      0.02   1825.93      1.00
   beta_1[194]      0.01      0.00      0.01      0.01      0.02   1705.17      1.00
   beta_1[195]      0.01      0.00      0.01      0.01      0.01   1899.92      1.00
   beta_1[196]      0.01      0.00      0.01      0.01      0.01   2065.45      1.00
   beta_1[197]      0.01      0.00      0.01      0.01      0.01   2092.52      1.00
   beta_1[198]      0.01      0.00      0.01      0.01      0.01   2132.40      1.00
   beta_1[199]      0.01      0.00      0.01      0.01      0.01   2052.60      1.00
   beta_1[200]      0.01      0.00      0.01      0.01      0.01   2070.39      1.00
   beta_1[201]      0.01      0.00      0.01      0.01      0.01   2168.10      1.00
   beta_1[202]      0.01      0.00      0.01      0.01      0.01   2202.38      1.00
   beta_1[203]      0.01      0.00      0.01      0.01      0.01   2233.69      1.00
   beta_1[204]      0.01      0.00      0.01      0.01      0.01   2150.68      1.00
   beta_1[205]      0.01      0.00      0.01      0.01      0.01   1870.42      1.00
   beta_1[206]      0.01      0.00      0.01      0.01      0.01   2100.36      1.00
   beta_1[207]      0.01      0.00      0.01      0.01      0.01   2047.20      1.00
   beta_1[208]      0.01      0.00      0.01      0.01      0.01   1913.69      1.00
   beta_1[209]      0.01      0.00      0.01      0.01      0.01   2030.34      1.00
   beta_1[210]      0.01      0.00      0.01      0.01      0.01   1989.10      1.00
   beta_1[211]      0.01      0.00      0.01      0.01      0.01   1858.61      1.00
   beta_1[212]      0.01      0.00      0.01      0.01      0.01   1562.15      1.00
   beta_1[213]      0.01      0.00      0.01      0.01      0.01   2112.84      1.00
   beta_1[214]      0.01      0.00      0.01      0.01      0.01   1943.37      1.00
